Jurisdiction,State,Year,ElectionDate,Office,Winner,IncumbentStatusofWinner,total_cands_with_writein,Numberofrounds,Totalballotscast,Firstroundactivevotes,Finalroundactivevotes,Firstroundvoteforwinner,Firstroundpercentforwinner,Firstroundplaceforwinner,Finalroundvotesforwinner,Finalroundpercentforwinner,Winnersconsensusvalue,WinnersFinalRoundVotesasPe,Fullyrankedballots,Ballotswith2Rankings,BallotsRankingtheWinner,FirstRoundUndervote,FirstRoundOvervotes,pctfirstroundover,TotalBallotswithOvervotes,InactivebyOvervote,InactivebySkippedRankings,InactivebyAbstention,Inactivebyrankinglimit,TotalInactive,Includesduplicaterankings,Includesskippedrankings,TurnoutPercentpercentofregi,RegisteredVotersinJurisdictio,Condorcetwinner,ComeFromBehindWinner,NumberofRankingsPermitted,BallotStyle,BallotMarkingStyle,VotingEquipmentUsed,Linktofullresults,CVRAvailable,Notes,RaceID,AU,female_cands,male_cands,nonbin_cands,gender_miss_cands,black_cands,hisp_cands,mena_cands,aapi_cands,white_cands,other_cands,minority_cands,num_cands_no_writein,female_cands5,male_cands5,nonbin_cands5,gender_miss_cands5,black_cands5,hisp_cands5,mena_cands5,aapi_cands5,white_cands5,other_cands5,minority_cands5,total_cands5,open_seat,allcands_male,allcands_female,cands_mixed_gender,allcands_male5,allcands_female5,cands_mixed_gender5,special_election,month,gen_election,prim_election,level,record available
San Francisco,CA,2016,11/8/2016,Board of Supervisors District 5,London Breed,Incumbent,2,1,45531,41009,41009,21399,0.5218123,1,21399,0.5218123,.7469824000000001,0.5218123,18924,18932,30633,4472.0,50.0,0.0010981529068107,117.0,0.0,0.0,0.0,0.0,0,8404.0,598.0,0.8092817404596434,56261,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11082016_BoardofSupervisorsDistrict5_tab1,,1,1,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2016,11/8/2016,City Council District 7,Larry E. Reid,Incumbent,3,1,18069,15735,15735,8464,0.5379091,1,8464,0.5379091,.8275183,0.5379091,7592,10285,13021,2271.0,63.0,0.0034866345674913,116.0,0.0,0.0,0.0,0.0,0,5248.0,267.0,0.6350919124108115,28451,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11082016_CityCouncilDistrict7_tab1,,2,1,0,0,3,0,0,0,0,0,3,3,2,1,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2016,11/8/2016,School Director District 1,Jody London,Incumbent,2,1,37139,28842,28842,21746,0.7539699000000001,1,21746,0.7539699000000001,.8438734999999999,0.7539699000000001,10392,10394,24339,8269.0,28.0,0.0007539244460002,39.0,0.0,0.0,0.0,0.0,0,8581.0,735.0,0.789485991241869,47042,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11082016_SchoolDirectorDistrict1_tab1,,1,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2016,11/8/2016,City Council District 5,Noel Gallo,Incumbent,2,1,16317,13891,13891,7838,0.5642502,1,7838,0.5642502,.7936794,0.5642502,6506,6511,11025,2378.0,48.0,0.0029417172274315,71.0,0.0,0.0,0.0,0.0,0,6142.0,284.0,0.6614642451759364,24668,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11082016_CityCouncilDistrict5_tab1,,1,1,0,0,0,2,0,0,0,0,2,2,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2016,11/8/2016,City Council District 3,Lynette Gibson-McElhaney,Incumbent,2,1,28936,23255,23255,13147,0.5653408000000001,1,13147,0.5653408000000001,.7466781,0.5653408000000001,11657,11664,17364,5625.0,56.0,0.0019353055017971,97.0,0.0,0.0,0.0,0.0,0,8509.0,392.0,0.6864191673585577,42155,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11082016_CityCouncilDistrict3_tab1,,2,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
Berkeley,CA,2016,11/8/2016,City Council District 6,Susan Wengraf,Incumbent,3,1,8478,7462,7462,4358,0.5840257,1,4358,0.5840257,.826052,0.5840257,3107,4723,6164,1011.0,5.0,0.0005897617362586,13.0,0.0,0.0,0.0,0.0,0,952.0,45.0,0.7968045112781955,10640,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11082016_CityCouncilDistrict6_tab1,,2,1,0,0,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Leandro,CA,2016,11/8/2016,County Council District 6,Pete Ballew,OpenSeat,1,1,31790,21338,21338,21338,1.0,1,21338,1.0,1.000281,1.0,21338,0,21344,10418.0,34.0,0.0010695187165775,42.0,0.0,0.0,0.0,0.0,0,9646.0,616.0,0.6865794134162672,46302,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11082016_CountyCouncilDistrict6_tab1,,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Berkeley,CA,2016,11/8/2016,City Council District 2,Cheryl Davila,Challenger,3,2,8123,7138,6734,2215,0.310311,2,3451,0.512474,.7643598,0.4834688,3584,5272,5456,968.0,17.0,0.0020928228487012,29.0,1.0,0.0,403.0,0.0,404,1252.0,36.0,0.7352461984069515,11048,Y,Y,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11082016_CityCouncilDistrict2_tab1,,2,1,0,0,3,0,0,0,0,0,3,3,2,1,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2016,11/8/2016,City Council AL,Rebecca Kaplan,Incumbent,5,1,177631,160024,160024,83365,0.5209531,1,83365,0.5209531,.7844636,0.5209531,96039,121386,125533,16353.0,1254.0,0.0070595785645524,1880.0,0.0,0.0,0.0,0.0,0,29512.0,1693.0,0.7158556932029758,248138,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11082016_CouncilAtLrg_tab1,,3,2,0,0,1,0,0,1,3,0,2,5,2,2,0,0,1,0,0,1,2,0,2,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2016,11/8/2016,Board of Supervisors District 7,Norman Yee,Incumbent,5,4,39486,35274,30507,14179,0.4019675,1,17692,0.5799325000000001,.6029654,0.5015592,22105,27074,21269,4084.0,128.0,0.0032416552702224,185.0,25.0,0.0,1975.0,2767.0,4767,2316.0,163.0,0.8153379173635632,48429,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11082016_BoardofSupervisorsDistrict7_tab1,,0,5,0,0,0,0,0,2,3,0,2,5,0,5,0,0,0,0,0,2,3,0,2,5,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2016,11/8/2016,Board of Supervisors District 9,Hillary Ronen,OpenSeat,4,1,34945,32054,32054,18396,0.5739065,1,18396,0.5739065,.8258564000000001,0.5739065,17026,24097,26472,2764.0,127.0,0.0036342824438403,195.0,0.0,0.0,0.0,0.0,0,2963.0,200.0,0.7854220983547604,44492,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11082016_BoardofSupervisorsDistrict9_tab1,,2,2,0,0,0,3,0,0,1,0,3,4,2,1,0,0,0,2,0,0,1,0,2,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Berkeley,CA,2016,11/8/2016,Mayor,Jesse Arreguin,OpenSeat,8,4,63744,59144,58545,29039,0.4909881,1,29499,0.5038688,.7257710000000001,0.4987657,32923,45351,42925,4399.0,201.0,0.0031532379518072,378.0,9.0,0.0,267.0,323.0,599,6632.0,275.0,0.7608680083076703,83778,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11082016_Mayor_tab1,,1,7,0,0,1,1,0,1,4,1,4,8,0,3,0,0,0,1,0,0,2,0,1,3,1,0,0,1,1,0,0,0.0,11,1,0,local,yes
San Leandro,CA,2016,11/8/2016,County Council District 4,Benny Lee,Incumbent,1,1,31790,23293,23293,23293,1.0,1,23293,1.0,1.000129,1.0,23293,0,23296,8456.0,41.0,0.0012897137464612,54.0,0.0,0.0,0.0,0.0,0,10628.0,1818.0,0.6865794134162672,46302,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11082016_CountyCouncilDistrict4_tab1,,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Berkeley,CA,2017,3/7/2017,City Council District 4,Kate Harrison,OpenSeat,2,1,2620,2602,2602,1608,0.6179862,1,1608,0.6179862,.783628,0.6179862,1143,1144,2039,14.0,4.0,0.0015267175572519,5.0,0.0,0.0,0.0,0.0,0,644.0,27.0,0.2771606897281286,9453,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_03072017_CityCouncilDistrict4_tab1,,1,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,1.0,3,0,0,local,yes
Oakland,CA,2018,11/6/2018,School Director District 2,Aimee Eng,Incumbent,1,1,23677,16607,16607,16607,1.0,1,16607,1.0,1.000422,1.0,16607,0,16614,7045.0,25.0,0.0010558770114457,28.0,0.0,0.0,0.0,0.0,0,5309.0,333.0,0.677899619205772,34927,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_SchoolDirectorDistrict2_tab1,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Board of Supervisors District 8,Rafael Mandelman,Incumbent*,2,1,48049,42004,42004,38406,0.9143415,1,38406,0.9143415,.9638844000000001,0.9143415,11912,11915,40487,6007.0,38.0,0.0007908593310995,64.0,0.0,0.0,0.0,0.0,0,7783.0,541.0,0.8517061065319507,56415,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_BoardofSupervisorsDistrict8_tab1,,0,2,0,0,0,1,0,0,1,0,1,2,0,2,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,City Council District 6,Loren Taylor,Challenger,5,4,19547,17845,15341,7158,0.4011208,1,9858,0.6425917,.6508266,0.5524236,11567,13900,11614,1566.0,136.0,0.0069575893999079,236.0,30.0,0.0,524.0,1950.0,2504,3790.0,137.0,0.6071062521352921,32197,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_CityCouncilDistrict6_tab1,,4,1,0,0,4,1,0,0,0,0,5,5,4,1,0,0,4,1,0,0,0,0,5,5,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Assessor-Recorder,Carmen Chu,Incumbent,2,1,368578,317176,317176,236697,0.7462639,1,236697,0.7462639,.8551057000000001,0.7462639,133161,133230,271219,50974.0,428.0,0.0011612196061621,956.0,0.0,0.0,0.0,0.0,0,70113.0,6299.0,0.7363960392874553,500516,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_AssessorRecorder_tab1,,1,1,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Berkeley,CA,2018,11/6/2018,City Council District 1,Rashi Kesarwani,OpenSeat,4,3,8466,7872,7559,3500,0.4446138,1,4120,0.5450456,.7416159000000001,0.523374,4792,6551,5838,568.0,26.0,0.0030711079612568,42.0,2.0,0.0,311.0,0.0,313,894.0,45.0,0.7647696476964769,11070,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11062018_CityCouncilDistrict1_tab1,,3,1,0,0,0,0,0,1,3,0,1,4,2,1,0,0,0,0,0,1,2,0,1,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,Mayor,Libby Schaaf,Incumbent,10,1,164775,158618,158618,84502,0.532739,1,84502,0.532739,.7058783,0.532739,89688,115433,111965,4935.0,1222.0,0.0074161735700197,1937.0,0.0,0.0,0.0,0.0,0,27502.0,1046.0,0.674122137716883,244429,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_Mayor_tab1,,4,6,0,0,4,0,1,1,4,0,6,10,3,0,0,0,2,0,0,0,1,0,2,3,0,0,0,1,0,1,0,0.0,11,1,0,local,yes
Berkeley,CA,2018,11/6/2018,City Council District 4,Kate Harrison,Incumbent,3,1,6037,5473,5473,2892,0.5284122,1,2892,0.5284122,.8414033000000001,0.5284122,2969,4234,4605,547.0,17.0,0.0028159681961239,30.0,0.0,0.0,0.0,0.0,0,592.0,40.0,0.6944668123777752,8693,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11062018_CityCouncilDistrict4_tab1,,1,2,0,0,0,1,0,0,2,0,1,3,1,2,0,0,0,1,0,0,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Board of Supervisors District 10,Shamann Walton,OpenSeat,6,6,26257,23194,20647,9585,0.4132534,1,13023,0.6307454,.6867724,0.5614814,12818,17999,15929,2907.0,156.0,0.0059412728034429,238.0,21.0,0.0,1022.0,1504.0,2547,2952.0,203.0,0.6272275572117911,41862,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_BoardofSupervisorsDistrict10_tab1,,3,3,0,1,5,0,0,0,1,0,5,6,1,3,0,0,3,0,0,0,1,0,3,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,6/5/2018,Board of Supervisors District 8 special,Rafael Mandelman,Challenger,3,1,36067,33262,33262,19996,0.6011665,1,19996,0.6011665,.8679274,0.6011665,12835,22349,28869,2780.0,25.0,0.0006931544070757,38.0,0.0,0.0,0.0,0.0,0,1944.0,165.0,0.6205395547297065,58122,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,Incumbent appointed in 2017,SanFrancisco_06052018_BoardofSupervisorsDistrict8_tab1,,0,3,0,0,0,1,0,0,2,0,1,3,0,2,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,0,1.0,6,0,0,local,yes
San Francisco,CA,2018,6/5/2018,Mayor Special Election,London Breed,OpenSeat,8,8,254016,251032,229408,92121,0.3669692,1,115977,0.5055491,.6272627000000001,0.4620009000000001,173291,214734,157463,2350.0,634.0,0.0024959057697153,1035.0,114.0,0.0,8606.0,12904.0,21624,16406.0,1219.0,0.527013989887778,481991,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_06052018_Mayor_tab1,,5,2,1,1,1,0,0,2,5,0,3,8,3,1,0,0,1,0,0,1,2,0,2,4,1,0,0,1,0,0,1,1.0,6,0,0,local,yes
Oakland,CA,2018,11/6/2018,City Auditor,Courtney Ruby,Challenger,2,1,164775,134291,134291,87759,0.6534987,1,87759,0.6534987,.8582854000000001,0.6534987,59634,59657,115260,30218.0,266.0,0.0016143225610681,438.0,0.0,0.0,0.0,0.0,0,47578.0,1911.0,674.122137716883,244.429,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_CityAuditor_tab1,,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
San Leandro,CA,2018,11/6/2018,County Council District 1,Deborah Cox,Incumbent,3,1,27767,24849,24849,16190,0.6515353,1,16190,0.6515353,.8791903000000001,0.6515353,13625,17495,21847,2824.0,94.0,0.0033853135016386,183.0,0.0,0.0,0.0,0.0,0,5588.0,290.0,0.608072004204625,45664,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11062018_CountyCouncilDistrict1_tab1,,2,1,0,0,0,0,0,1,2,0,1,3,2,1,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Berkeley,CA,2018,11/6/2018,City Council District 8,Lori Droste,Incumbent,4,1,7119,6545,6545,3677,0.5618029,1,3677,0.5618029,.8146677,0.5618029,3476,5175,5332,559.0,15.0,0.0021070375052676,41.0,0.0,0.0,0.0,0.0,0,675.0,38.0,0.815277141548328,8732,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11062018_CityCouncilDistrict8_tab1,,1,2,1,0,0,0,0,1,3,0,1,4,1,1,1,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Board of Supervisors District 4,Gordon Mar,OpenSeat,8,7,31412,28422,23320,10314,0.3628879,1,13255,0.5683962,.5827528000000001,0.4663641,17369,21788,16563,2814.0,176.0,0.0056029542849866,249.0,24.0,0.0,1801.0,3277.0,5102,2417.0,175.0,0.7313109678020162,42953,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_BoardofSupervisorsDistrict4_tab1,,2,6,0,0,0,0,0,5,3,0,5,8,2,3,0,0,0,0,0,3,2,0,3,5,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Public Defender,Jeff Adachi,Incumbent,1,1,368578,292864,292864,292864,1.0,1,292864,1.0,1.000089,1.0,292864,0,292890,75631.0,83.0,0.000225189783438,210.0,0.0,0.0,0.0,0.0,0,68500.0,7420.0,0.7363960392874553,500516,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_PublicDefender_tab1,,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Berkeley,CA,2018,11/6/2018,City Auditor,Jenny Wong,OpenSeat,2,1,57217,50345,50345,46337,0.9203893,1,46337,0.9203893,.9707022000000001,0.9203893,17797,17804,48870,6762.0,110.0,0.0019225055490501,177.0,0.0,0.0,0.0,0.0,0,14657.0,715.0,0.7228567097051317,79154,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11062018_CityAuditor_tab1,,1,1,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,1,2,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Leandro,CA,2018,11/6/2018,County Council District 3,"Victor Aguilar, Jr.",Challenger,2,1,27767,23260,23260,11902,0.5116939,1,11902,0.5116939,.7881341000000001,0.5116939,13992,13994,18332,4451.0,56.0,0.0020167825116145,86.0,0.0,0.0,0.0,0.0,0,8992.0,274.0,0.608072004204625,45664,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11062018_CountyCouncilDistrict3_tab1,,0,2,0,0,1,1,0,0,0,0,2,2,0,2,0,0,1,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Leandro,CA,2018,11/6/2018,Mayor,Pauline Russo Cutter,Incumbent,4,1,27767,25791,25791,13355,0.5178163,1,13355,0.5178163,.7710054,0.5178163,14660,18793,19885,1852.0,124.0,0.0044657327042893,210.0,0.0,0.0,0.0,0.0,0,5693.0,211.0,0.608072004204625,45664,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11062018_Mayor_tab1,,1,3,0,0,0,0,0,1,3,0,1,4,1,3,0,0,0,0,0,1,3,0,1,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,City Council District 4,Sheng Thao,OpenSeat,7,6,28244,25219,21696,8750,0.3469606,1,11736,0.5409292,.6339665,0.4653634,16182,20138,15988,2927.0,98.0,0.0034697634895907,191.0,23.0,0.0,1488.0,2012.0,3523,3348.0,127.0,0.7478090497497948,37769,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_CityCouncilDistrict4_tab1,,3,4,0,0,2,1,1,1,2,0,5,7,3,1,0,0,1,1,0,1,1,0,3,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Leandro,CA,2018,11/6/2018,County Council District 5,Corina Lopez,Incumbent,2,1,27767,23290,23290,16415,0.7048089000000001,1,16415,0.7048089000000001,.8801202000000001,0.7048089000000001,13175,13183,20498,4430.0,47.0,0.0016926567508193,77.0,0.0,0.0,0.0,0.0,0,9046.0,346.0,0.608072004204625,45664,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanLeandro_11062018_CountyCouncilDistrict5_tab1,,2,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,City Council District 2,Nikki Fortunato Bas,Challenger,3,1,23677,20982,20982,11310,0.5390335,1,11310,0.5390335,.8105519,0.5390335,8493,14100,17007,2638.0,57.0,0.0024073995860962,113.0,0.0,0.0,0.0,0.0,0,3586.0,173.0,0.677899619205772,34927,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_CityCouncilDistrict2_tab1,,1,2,0,0,1,1,0,1,0,0,3,3,1,2,0,0,1,1,0,1,0,0,3,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,School Director District 6,Shanthi Gonzales,Incumbent,2,1,19539,14191,14191,13964,0.9840039,1,13964,0.9840039,.9887252,0.9840039,92,92,14031,5326.0,22.0,0.0011259532217616,28.0,0.0,0.0,0.0,0.0,0,6713.0,569.0,0.6070463230496784,32187,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_SchoolDirectorDistrict6_tab1,,1,1,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0,11,1,0,local,yes
Oakland,CA,2018,11/6/2018,School Director District 4,Gary D. Yee,OpenSeat,2,1,28244,24638,24638,14534,0.5899018,1,14534,0.5899018,.7474227000000001,0.5899018,10168,10174,18415,3559.0,47.0,0.0016640702450078,80.0,0.0,0.0,0.0,0.0,0,7764.0,322.0,0.7478090497497948,37769,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Oakland_11062018_SchoolDirectorDistrict4_tab1,,1,1,0,0,1,0,0,1,0,0,2,2,1,1,0,0,1,0,0,1,0,0,2,2,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Board of Supervisors District 2,Catherine Stefani,OpenSeat,4,3,39906,35312,33401,14415,0.4082182,1,17340,0.5191461,.7495186,0.4910512,18420,25780,26467,4515.0,79.0,0.0019796521826292,165.0,18.0,0.0,1893.0,0.0,1911,3353.0,177.0,0.7918799857125848,50394,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_BoardofSupervisorsDistrict2_tab1,,2,2,0,0,0,0,0,0,4,0,0,4,2,2,0,0,0,0,0,0,4,0,0,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Berkeley,CA,2018,11/6/2018,City Council District 7,Rigel Robinson,OpenSeat,3,1,3206,2808,2808,1587,0.5651709,1,1587,0.5651709,.9148860000000001,0.5651709,1666,2291,2569,389.0,9.0,0.0028072364316906,20.0,0.0,0.0,0.0,0.0,0,211.0,28.0,0.5330894579314932,6014,Y,N,3.0,Columns,Arrow,Optech Insight/AVC Edge/Optech 400C,Link,Y,,Berkeley_11062018_CityCouncilDistrict7_tab1,,1,1,1,0,1,0,0,2,0,0,3,3,1,1,1,0,1,0,0,2,0,0,3,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2018,11/6/2018,Board of Supervisors District 6,Matt Haney,OpenSeat,3,1,28872,25330,25330,14288,0.5640742000000001,1,14288,0.5640742000000001,.8597315000000001,0.5640742000000001,13763,17724,21777,3467.0,75.0,0.002597672485453,122.0,0.0,0.0,0.0,0.0,0,2957.0,158.0,0.6664666097273839,43321,Y,N,3.0,Columns,Arrow,Optech IIIP-Eagle/AVC Edge/Optech IV-C,Link,Y,,SanFrancisco_11062018_BoardofSupervisorsDistrict6_tab1,,2,1,0,0,1,0,0,0,2,0,1,3,2,1,0,0,1,0,0,0,2,0,1,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
San Francisco,CA,2019,11/5/2019,Sheriff,Paul Miyamoto,OpenSeat,1,1,206117,149051,149051,149045,0.9999597,1,149045,0.9999597,.9999866000000001,0.9999597,149047,9,149049,57017.0,49.0,0.0002377290567978,50.0,0.0,0.0,0.0,0.0,0,2959.0,2458.0,0.4163559236440764,495050,Y,N,10.0,Grid,Oval,Dominion ImageCast,Link,Y,,SanFrancisco_11052019_Sheriff_tab1,,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
San Francisco,CA,2019,11/5/2019,Mayor,London Breed,Incumbent,7,1,206117,179587,179587,126221,0.7028404,1,126221,0.7028404,.7876739,0.7028404,39539,88212,153984,25927.0,603.0,0.0029255228826346,1692.0,0.0,0.0,0.0,0.0,0,7340.0,6594.0,0.4163559236440764,495050,Y,N,10.0,Grid,Oval,Dominion ImageCast,Link,Y,,SanFrancisco_11052019_Mayor_tab1,,3,4,0,0,2,1,0,2,2,0,5,7,2,1,0,0,1,0,0,1,1,0,2,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
